Time,cX002,cX003,cX005,cX006,cX008,cX009,cX012,cX013,cX014,cX017,cX018,cX019
1370.685,0.37,0.18,0.45,-0.06,0.2,0.89,-0.55,0.14,-0.29,-0.79,0.04,0.04
1370.72,0.37,0.18,0.45,-0.06,0.2,0.89,-0.55,0.14,-0.29,-0.79,0.04,0.04
1370.755,0.37,0.18,0.45,-0.08,0.2,0.89,-0.55,0.14,-0.29,-0.79,0.04,0.04
1370.79,0.37,0.18,0.45,-0.08,0.2,0.89,-0.55,0.14,-0.29,-0.8,0.04,0.04
1370.825,0.37,0.18,0.45,-0.08,0.2,0.89,-0.55,0.14,-0.29,-0.8,0.04,0.04
1370.86,0.37,0.18,0.45,-0.08,0.2,0.89,-0.55,0.15,-0.29,-0.8,0.04,0.04
1370.895,0.37,0.2,0.45,-0.08,0.2,0.9,-0.55,0.15,-0.29,-0.8,0.04,0.04
1370.93,0.37,0.2,0.45,-0.08,0.2,0.9,-0.55,0.15,-0.29,-0.8,0.04,0.04
1370.965,0.37,0.22,0.45,-0.08,0.21,0.89,-0.55,0.17,-0.29,-0.82,0.04,0.04
1371.0,0.37,0.23,0.45,-0.07,0.21,0.89,-0.55,0.18,-0.29,-0.82,0.04,0.04
1371.035,0.37,0.23,0.45,-0.07,0.21,0.89,-0.55,0.18,-0.29,-0.82,0.04,0.04
1371.07,0.37,0.23,0.45,-0.06,0.21,0.9,-0.55,0.19,-0.29,-0.82,0.04,0.04
1371.105,0.37,0.23,0.45,-0.05,0.22,0.89,-0.55,0.19,-0.29,-0.82,0.04,0.04
1371.14,0.37,0.23,0.45,-0.05,0.22,0.89,-0.55,0.19,-0.29,-0.82,0.04,0.04
1371.175,0.37,0.24,0.45,-0.02,0.22,0.88,-0.55,0.2,-0.29,-0.82,0.04,0.04
1371.21,0.37,0.25,0.45,-0.03,0.23,0.88,-0.55,0.2,-0.29,-0.82,0.04,0.04
1371.245,0.37,0.25,0.45,-0.03,0.23,0.88,-0.55,0.2,-0.29,-0.82,0.04,0.04
1371.28,0.37,0.27,0.45,-0.01,0.24,0.87,-0.55,0.22,-0.29,-0.82,0.04,0.04
1371.315,0.37,0.29,0.45,-0.01,0.25,0.85,-0.55,0.24,-0.29,-0.82,0.04,0.04
1371.35,0.37,0.29,0.45,-0.01,0.25,0.85,-0.55,0.24,-0.29,-0.82,0.04,0.04
1371.385,0.37,0.3,0.45,,0.26,0.83,-0.55,0.24,-0.28,-0.82,0.04,0.04
1371.42,0.37,0.31,0.45,0.02,0.26,0.83,-0.55,0.25,-0.29,-0.82,0.03,0.04
1371.455,0.37,0.31,0.45,0.02,0.26,0.83,-0.55,0.25,-0.29,-0.82,0.03,0.04
1371.49,0.37,0.33,0.44,,0.26,0.82,-0.55,0.26,-0.29,-0.82,0.04,0.04
1371.525,0.37,0.34,0.45,,0.26,0.82,-0.55,0.27,-0.29,-0.82,0.04,0.04
1371.56,0.37,0.34,0.45,,0.26,0.82,-0.55,0.27,-0.29,-0.82,0.04,0.04
1371.595,0.37,0.35,0.45,,0.26,0.81,-0.55,0.28,-0.29,-0.82,0.04,0.03
1371.63,0.37,0.37,0.45,,0.26,0.79,-0.55,0.29,-0.28,-0.82,0.04,0.04
1371.665,0.37,0.37,0.45,,0.26,0.79,-0.55,0.29,-0.28,-0.82,0.04,0.04
1371.7,0.37,0.39,0.45,,0.27,0.78,-0.55,0.3,-0.29,-0.82,0.04,0.03
1371.735,0.37,0.44,0.45,,0.26,0.77,-0.55,0.3,-0.29,-0.82,0.04,0.04
1371.77,0.37,0.44,0.45,,0.26,0.77,-0.55,0.3,-0.29,-0.82,0.04,0.04
1371.805,0.37,0.48,0.45,,0.26,0.74,-0.55,0.3,-0.29,-0.82,0.04,0.04
1371.84,0.37,0.5,0.45,,0.26,0.72,-0.55,0.29,-0.29,-0.82,0.04,0.03
1371.875,0.37,0.5,0.45,,0.26,0.72,-0.55,0.29,-0.29,-0.82,0.04,0.03
1371.91,0.37,0.49,0.45,,0.25,0.71,-0.55,0.28,-0.29,-0.83,0.04,0.03
1371.945,0.37,0.47,0.45,,0.25,0.71,-0.55,0.27,-0.29,-0.83,0.04,0.04
1371.98,0.37,0.47,0.45,,0.25,0.71,-0.55,0.27,-0.29,-0.83,0.04,0.04
1372.015,0.36,0.5,0.45,,0.25,0.69,-0.55,0.26,-0.29,,0.04,0.04
1372.05,0.37,0.51,0.45,,0.24,0.69,-0.55,0.26,-0.3,,0.04,0.03
1372.085,0.37,0.51,0.45,,0.24,0.69,-0.55,0.26,-0.3,,0.04,0.03
1372.12,0.37,0.54,0.45,,0.24,0.66,-0.55,0.25,-0.29,,0.04,0.03
1372.155,0.37,0.55,0.45,,0.23,0.64,-0.55,0.24,-0.3,,0.04,0.04
1372.19,0.37,0.55,0.45,,0.23,0.64,-0.55,0.24,-0.3,,0.04,0.04
1372.225,0.37,0.58,0.45,,0.24,0.63,-0.55,0.23,-0.29,,0.04,0.04
1372.26,0.37,0.6,0.45,,0.24,0.61,-0.55,0.23,-0.29,,0.04,0.04
1372.295,0.37,0.6,0.45,,0.24,0.61,-0.55,0.23,-0.29,,0.04,0.04
1372.33,0.37,0.61,0.45,,0.24,0.61,-0.55,0.22,-0.3,,0.04,0.04
1372.365,0.37,0.62,0.45,,0.24,0.61,-0.55,0.21,-0.3,,0.04,0.04
1372.4,0.37,0.62,0.45,,0.24,0.61,-0.55,0.21,-0.3,,0.04,0.04
1372.435,0.37,0.65,0.45,,0.24,0.6,-0.55,0.21,-0.3,,0.04,0.03
1372.471,0.37,0.67,0.45,,0.24,0.59,-0.55,0.2,-0.3,,0.04,0.03
1372.506,0.37,0.67,0.45,,0.24,0.59,-0.55,0.2,-0.3,,0.04,0.03
1372.541,0.37,0.7,0.45,,0.24,0.56,-0.55,0.21,-0.29,,0.04,0.03
1372.576,0.37,0.71,0.45,,0.24,0.56,-0.55,0.21,-0.3,,0.04,0.03
1372.611,0.37,0.71,0.45,,0.24,0.56,-0.55,0.21,-0.3,,0.04,0.03
1372.646,0.37,0.71,0.45,0.01,0.24,0.56,-0.55,0.2,-0.3,-0.83,0.04,0.03
1372.681,0.37,0.7,0.45,0.01,0.24,0.56,-0.55,0.2,-0.3,-0.83,0.04,0.03
1372.716,0.37,0.7,0.45,0.01,0.24,0.56,-0.55,0.2,-0.3,-0.83,0.04,0.03
1372.751,0.37,0.69,0.45,0.02,0.25,0.55,-0.55,0.2,-0.3,-0.83,0.04,0.03
1372.786,0.37,0.69,0.45,0.02,0.25,0.52,-0.55,0.2,-0.3,-0.83,0.04,0.03
1372.821,0.37,0.69,0.45,0.02,0.25,0.52,-0.55,0.2,-0.3,-0.83,0.04,0.03
1372.856,0.37,0.71,0.45,0.02,0.25,0.5,-0.55,0.2,-0.3,-0.83,0.04,0.03
1372.891,0.37,0.73,0.45,0.03,0.25,0.48,-0.55,0.2,-0.3,-0.82,0.04,0.03
1372.926,0.37,0.73,0.45,0.03,0.25,0.48,-0.55,0.2,-0.3,-0.82,0.04,0.03
1372.961,0.37,0.74,0.45,0.04,0.25,0.45,-0.55,0.2,-0.3,-0.82,0.04,0.03
1372.996,0.37,0.75,0.45,0.04,0.25,0.44,-0.55,0.2,-0.29,-0.82,0.04,0.03
1373.031,0.37,0.75,0.45,0.04,0.25,0.44,-0.55,0.2,-0.29,-0.82,0.04,0.03
1373.066,0.37,0.76,0.45,0.03,0.25,0.44,-0.55,0.2,-0.3,-0.81,0.04,0.03
1373.101,0.37,0.79,0.45,0.04,0.25,0.42,-0.55,0.21,-0.29,-0.8,0.04,0.03
1373.136,0.37,0.79,0.45,0.04,0.25,0.42,-0.55,0.21,-0.29,-0.8,0.04,0.03
1373.171,0.36,0.81,0.45,0.06,0.25,0.4,-0.55,0.21,-0.3,-0.79,0.04,0.03
1373.206,0.37,0.82,0.45,0.06,0.24,0.37,-0.55,0.22,-0.29,-0.77,0.04,0.03
1373.241,0.37,0.82,0.45,0.06,0.24,0.37,-0.55,0.22,-0.29,-0.77,0.04,0.03
1373.276,0.37,0.85,0.45,0.06,0.24,0.35,-0.55,0.2,-0.3,-0.75,0.04,0.03
1373.311,0.37,0.86,0.45,0.06,0.24,0.33,-0.55,0.21,-0.3,-0.74,0.04,0.04
1373.346,0.37,0.86,0.45,0.06,0.24,0.33,-0.55,0.21,-0.3,-0.74,0.04,0.04
1373.381,0.37,0.88,0.45,0.04,0.24,0.32,-0.55,0.22,-0.3,-0.72,0.04,0.03
1373.416,0.37,0.91,0.45,0.03,0.24,0.32,-0.55,0.19,-0.3,-0.7,0.04,0.03
1373.451,0.37,0.91,0.45,0.03,0.24,0.32,-0.55,0.19,-0.3,-0.7,0.04,0.03
1373.485,0.37,0.92,0.45,0.03,0.24,0.32,-0.55,0.19,-0.29,-0.7,0.04,0.03
1373.52,0.37,0.96,0.45,0.03,0.24,0.31,-0.55,0.19,-0.3,-0.69,0.04,0.04
1373.555,0.37,0.96,0.45,0.03,0.24,0.31,-0.55,0.19,-0.3,-0.69,0.04,0.04
1373.59,0.37,0.96,0.45,0.03,0.24,0.31,-0.55,0.18,-0.3,-0.69,0.04,0.04
1373.625,0.37,0.96,0.45,0.03,0.24,0.31,-0.55,0.18,-0.3,-0.69,0.04,0.04
1373.66,0.37,0.98,0.45,0.03,0.24,0.29,-0.55,0.17,-0.3,-0.68,0.04,0.03
1373.695,0.37,,0.45,0.05,0.24,0.27,-0.55,0.16,-0.29,-0.68,0.04,0.04
1373.73,0.37,,0.45,0.05,0.24,0.27,-0.55,0.16,-0.29,-0.68,0.04,0.04
1373.765,0.37,,0.45,0.05,0.24,0.26,-0.55,0.16,-0.3,-0.67,0.04,0.03
1373.8,0.37,,0.45,0.04,0.24,0.26,-0.55,0.14,-0.3,-0.67,0.04,0.04
1373.835,0.37,,0.45,0.04,0.24,0.26,-0.55,0.14,-0.3,-0.67,0.04,0.04
1373.87,0.37,0.96,0.45,0.03,0.23,0.26,-0.55,0.14,-0.29,-0.66,0.04,0.03
1373.905,0.37,0.96,0.45,0.02,0.23,0.26,-0.55,0.14,-0.3,-0.65,0.04,0.03
1373.94,0.37,0.96,0.45,0.02,0.23,0.26,-0.55,0.14,-0.3,-0.65,0.04,0.03
1373.975,0.37,0.96,0.45,,0.22,0.26,-0.55,0.13,-0.29,-0.64,0.04,0.03
1374.01,0.37,0.96,0.45,,0.22,0.26,-0.55,0.12,-0.3,-0.64,0.04,0.03
1374.045,0.37,0.96,0.45,,0.22,0.26,-0.55,0.12,-0.3,-0.64,0.04,0.03
1374.08,0.37,0.96,0.45,-0.01,0.22,0.26,-0.55,0.12,-0.29,-0.64,0.04,0.03
1374.115,0.37,0.96,0.45,-0.01,0.23,0.26,-0.55,0.12,-0.29,-0.64,0.04,0.03
1374.15,0.37,0.96,0.45,-0.01,0.23,0.26,-0.55,0.12,-0.29,-0.64,0.04,0.03
1374.185,0.37,0.96,0.45,-0.02,0.23,0.26,-0.55,0.12,-0.29,-0.63,0.04,0.03
1374.22,0.37,0.98,0.45,-0.03,0.24,0.26,-0.55,0.11,-0.29,-0.62,0.04,0.03
1374.255,0.37,0.98,0.45,-0.03,0.24,0.26,-0.55,0.11,-0.29,-0.62,0.04,0.03
1374.29,0.37,,0.45,-0.04,0.24,0.26,-0.55,0.11,-0.29,-0.6,0.04,0.03
1374.325,0.37,0.99,0.45,-0.04,0.24,0.26,-0.55,0.11,-0.3,-0.6,0.04,0.03
1374.36,0.37,0.99,0.45,-0.04,0.24,0.26,-0.55,0.11,-0.3,-0.6,0.04,0.03
1374.395,0.37,0.96,0.45,-0.04,0.25,0.26,-0.55,0.11,-0.3,-0.59,0.04,0.03
1374.43,0.37,0.96,0.45,-0.04,0.25,0.26,-0.55,0.1,-0.3,-0.59,0.04,0.03
1374.465,0.37,0.96,0.45,-0.04,0.25,0.26,-0.55,0.1,-0.3,-0.59,0.04,0.03
1374.5,0.37,0.96,0.45,-0.04,0.26,0.26,-0.55,0.09,-0.29,-0.58,0.04,0.03
1374.535,0.37,0.97,0.45,-0.04,0.26,0.27,-0.55,0.08,-0.29,-0.58,0.04,0.03
1374.57,0.37,0.97,0.45,-0.04,0.26,0.27,-0.55,0.08,-0.29,-0.58,0.04,0.03
1374.605,0.37,0.98,0.45,-0.04,0.27,0.27,-0.55,0.07,-0.29,-0.57,0.04,0.03
1374.64,0.37,0.99,0.45,-0.04,0.27,0.27,-0.55,0.06,-0.29,-0.55,0.04,0.02
1374.675,0.37,0.99,0.45,-0.04,0.27,0.27,-0.55,0.06,-0.29,-0.55,0.04,0.02
1374.71,0.37,,0.45,-0.04,0.28,0.27,-0.55,0.06,-0.29,-0.55,0.04,0.03
1374.745,0.37,,0.45,-0.04,0.28,0.25,-0.55,0.06,-0.3,-0.54,0.04,0.03
1374.78,0.37,,0.45,-0.04,0.28,0.25,-0.55,0.06,-0.3,-0.54,0.04,0.03
1374.815,0.37,,0.45,-0.04,0.29,0.25,-0.55,0.05,-0.3,-0.54,0.04,0.03
1374.85,0.37,,0.45,-0.04,0.3,0.24,-0.55,0.04,-0.3,-0.54,0.04,0.03
1374.885,0.37,,0.45,-0.04,0.3,0.24,-0.55,0.04,-0.3,-0.54,0.04,0.03
1374.92,0.36,,0.45,-0.04,0.31,0.24,-0.55,,-0.3,-0.52,0.04,0.03
1374.955,0.37,,0.45,-0.04,0.31,0.24,-0.55,,-0.29,-0.52,0.04,0.03
1374.99,0.37,,0.45,-0.04,0.3,0.24,-0.55,-0.01,-0.29,-0.52,0.04,0.03
1375.025,0.37,,0.45,-0.04,0.3,0.24,-0.55,-0.01,-0.29,-0.52,0.04,0.03
1375.06,0.37,0.98,0.45,-0.04,0.3,0.24,-0.55,-0.02,-0.29,-0.51,0.04,0.03
1375.095,0.37,0.97,0.45,-0.04,0.3,0.24,-0.55,-0.03,-0.29,-0.49,0.04,0.03
1375.13,0.37,0.97,0.45,-0.04,0.3,0.24,-0.55,-0.03,-0.29,-0.49,0.04,0.03
1375.165,0.37,0.97,0.45,-0.04,0.31,0.23,-0.55,-0.05,-0.29,-0.48,0.04,0.03
1375.2,0.37,0.96,0.45,-0.04,0.31,0.24,-0.55,-0.05,-0.3,-0.48,0.04,0.02
1375.235,0.37,0.96,0.45,-0.04,0.31,0.24,-0.55,-0.05,-0.3,-0.48,0.04,0.02
1375.27,0.37,0.96,0.45,-0.04,0.32,0.24,-0.55,-0.06,-0.29,-0.45,0.04,0.02
1375.305,0.37,0.96,0.45,-0.04,0.33,0.23,-0.55,-0.07,-0.29,-0.41,0.04,0.02
1375.34,0.37,0.96,0.45,-0.04,0.33,0.23,-0.55,-0.07,-0.29,-0.41,0.04,0.02
1375.375,0.37,0.91,0.45,-0.04,0.34,0.22,-0.55,-0.09,-0.3,-0.4,0.04,0.02
1375.41,0.37,0.89,0.45,-0.04,0.34,0.21,-0.55,-0.1,-0.3,-0.39,0.04,0.03
1375.445,0.37,0.89,0.45,-0.04,0.34,0.21,-0.55,-0.1,-0.3,-0.39,0.04,0.03
1375.48,0.37,0.85,0.45,-0.03,0.34,0.2,-0.55,-0.11,-0.3,-0.38,0.04,0.03
1375.515,0.37,0.84,0.45,-0.03,0.35,0.18,-0.55,-0.11,-0.29,-0.38,0.04,0.02
1375.55,0.37,0.84,0.45,-0.03,0.35,0.18,-0.55,-0.11,-0.29,-0.38,0.04,0.02
1375.585,0.37,0.83,0.45,-0.04,0.35,0.17,-0.55,-0.11,-0.3,-0.38,0.04,0.02
1375.62,0.37,0.81,0.45,-0.03,0.35,0.17,-0.55,-0.11,-0.29,-0.37,0.04,0.02
1375.655,0.37,0.81,0.45,-0.03,0.35,0.17,-0.55,-0.11,-0.29,-0.37,0.04,0.02
1375.69,0.37,0.79,0.45,-0.03,0.35,0.16,-0.55,-0.11,-0.3,-0.37,0.04,0.02
1375.725,0.37,0.78,0.45,-0.03,0.35,0.15,-0.55,-0.12,-0.29,-0.37,0.03,0.03
1375.76,0.37,0.78,0.45,-0.03,0.35,0.15,-0.55,-0.12,-0.29,-0.37,0.03,0.03
1375.795,0.37,0.76,0.45,-0.03,0.35,0.14,-0.55,-0.12,-0.28,-0.36,0.03,0.02
1375.83,0.37,0.74,0.45,-0.03,0.35,0.14,-0.55,-0.13,-0.27,-0.35,0.03,0.02
1375.865,0.37,0.74,0.45,-0.03,0.35,0.14,-0.55,-0.13,-0.27,-0.35,0.03,0.02
1375.9,0.37,0.72,0.45,-0.03,0.35,0.11,-0.55,-0.13,-0.26,-0.34,0.03,0.02
1375.935,0.37,0.7,0.45,-0.03,0.36,0.08,-0.55,-0.14,-0.25,-0.33,0.03,0.02
1375.97,0.37,0.7,0.45,-0.03,0.36,0.08,-0.55,-0.14,-0.25,-0.33,0.03,0.02
1376.005,0.37,0.68,0.45,-0.03,0.36,0.06,-0.55,-0.15,-0.25,-0.31,0.03,0.02
1376.04,0.37,0.67,0.45,-0.03,0.36,0.04,-0.55,-0.15,-0.25,-0.31,0.03,0.02
1376.075,0.37,0.67,0.45,-0.03,0.36,0.04,-0.55,-0.15,-0.25,-0.31,0.03,0.02
1376.11,0.37,0.67,0.45,-0.03,0.37,0.01,-0.55,-0.15,-0.25,-0.3,0.02,0.02
1376.145,0.37,0.66,0.45,-0.03,0.37,,-0.55,-0.15,-0.25,-0.3,0.02,0.02
1376.18,0.37,0.66,0.45,-0.03,0.37,,-0.55,-0.15,-0.25,-0.3,0.02,0.02
1376.215,0.37,0.64,0.45,-0.03,0.37,,-0.55,-0.16,-0.25,-0.3,0.02,0.02
1376.25,0.37,0.61,0.45,-0.03,0.36,-0.02,-0.55,-0.16,-0.25,-0.29,0.02,0.02
1376.285,0.37,0.61,0.45,-0.03,0.36,-0.02,-0.55,-0.16,-0.25,-0.29,0.02,0.02
1376.32,0.37,0.59,0.45,-0.03,0.36,-0.03,-0.55,-0.16,-0.25,-0.27,0.02,0.02
1376.355,0.37,0.56,0.45,-0.03,0.36,-0.05,-0.55,-0.16,-0.25,-0.25,0.03,0.02
1376.39,0.37,0.56,0.45,-0.03,0.36,-0.05,-0.55,-0.16,-0.25,-0.25,0.03,0.02
1376.425,0.37,0.54,0.45,-0.03,0.36,-0.08,-0.55,-0.15,-0.25,-0.25,0.03,0.02
1376.46,0.37,0.53,0.45,-0.03,0.37,-0.11,-0.55,-0.15,-0.25,-0.23,0.03,0.02
1376.495,0.37,0.53,0.45,-0.03,0.37,-0.11,-0.55,-0.15,-0.25,-0.23,0.03,0.02
1376.53,0.37,0.5,0.45,-0.03,0.37,-0.12,-0.55,-0.15,-0.25,-0.23,0.03,0.02
1376.565,0.37,0.46,0.45,-0.03,0.38,-0.14,-0.55,-0.15,-0.25,-0.23,0.03,0.02
1376.6,0.37,0.46,0.45,-0.03,0.38,-0.14,-0.55,-0.15,-0.25,-0.23,0.03,0.02
1376.635,0.37,0.43,0.45,-0.03,0.39,-0.14,-0.55,-0.16,-0.25,-0.23,0.04,0.02
1376.67,0.37,0.39,0.45,-0.03,0.4,-0.15,-0.55,-0.17,-0.25,-0.23,0.04,0.02
1376.705,0.37,0.39,0.45,-0.03,0.4,-0.15,-0.55,-0.17,-0.25,-0.23,0.04,0.02
1376.74,0.37,0.37,0.45,-0.02,0.41,-0.18,-0.55,-0.16,-0.25,-0.21,0.05,0.02
1376.775,0.37,0.36,0.45,-0.02,0.42,-0.18,-0.55,-0.17,-0.25,-0.2,0.06,0.02
1376.81,0.37,0.36,0.45,-0.02,0.42,-0.18,-0.55,-0.17,-0.25,-0.2,0.06,0.02
1376.845,0.37,0.35,0.45,-0.03,0.43,-0.19,-0.55,-0.18,-0.24,-0.19,0.06,0.02
1376.88,0.37,0.34,0.45,-0.03,0.44,-0.2,-0.55,-0.19,-0.24,-0.18,0.06,0.02
1376.915,0.37,0.34,0.45,-0.03,0.44,-0.2,-0.55,-0.19,-0.24,-0.18,0.06,0.02
1376.95,0.37,0.33,0.45,-0.03,0.45,-0.21,-0.55,-0.19,-0.23,-0.17,0.06,0.02
1376.985,0.37,0.31,0.45,-0.04,0.44,-0.23,-0.55,-0.2,-0.24,-0.15,0.08,0.02
1377.02,0.37,0.31,0.45,-0.04,0.44,-0.23,-0.55,-0.2,-0.24,-0.15,0.08,0.02
1377.055,0.37,0.28,0.45,-0.04,0.45,-0.25,-0.55,-0.22,-0.23,-0.14,0.08,0.02
1377.09,0.37,0.24,0.45,-0.06,0.47,-0.27,-0.55,-0.23,-0.23,-0.13,0.08,0.02
1377.125,0.37,0.24,0.45,-0.06,0.47,-0.27,-0.55,-0.23,-0.23,-0.13,0.08,0.02
1377.16,0.37,0.22,0.45,-0.07,0.49,-0.29,-0.55,-0.26,-0.23,-0.12,0.08,0.02
1377.195,0.37,0.2,0.45,-0.08,0.49,-0.31,-0.55,-0.26,-0.23,-0.11,0.08,0.02
1377.23,0.37,0.2,0.45,-0.08,0.49,-0.31,-0.55,-0.26,-0.23,-0.11,0.08,0.02
1377.265,0.37,0.18,0.45,-0.08,0.5,-0.32,-0.55,-0.26,-0.23,-0.09,0.08,0.02
1377.3,0.37,0.18,0.45,-0.09,0.52,-0.33,-0.55,-0.26,-0.23,-0.08,0.08,0.02
1377.335,0.37,0.18,0.45,-0.09,0.52,-0.33,-0.55,-0.26,-0.23,-0.08,0.08,0.02
1377.37,0.37,0.17,0.45,-0.09,0.55,-0.34,-0.55,-0.26,-0.23,-0.06,0.08,0.02
1377.405,0.37,0.18,0.45,-0.1,0.57,-0.36,-0.55,-0.26,-0.23,-0.05,0.08,0.02
1377.44,0.37,0.18,0.45,-0.1,0.57,-0.36,-0.55,-0.26,-0.23,-0.05,0.08,0.02
1377.475,0.37,0.18,0.45,-0.1,0.59,-0.39,-0.55,-0.26,-0.23,-0.04,0.08,0.02
1377.51,0.37,0.18,0.45,-0.11,0.6,-0.4,-0.55,-0.26,-0.23,-0.02,0.08,0.03
1377.545,0.37,0.17,0.45,-0.11,0.62,-0.41,-0.55,-0.25,-0.23,,0.08,0.03
1377.58,0.37,0.17,0.45,-0.11,0.62,-0.41,-0.55,-0.25,-0.23,,0.08,0.03
1377.615,0.37,0.16,0.45,-0.12,0.63,-0.42,-0.55,-0.25,-0.24,0.01,0.08,0.02
1377.65,0.37,0.14,0.45,-0.13,0.64,-0.44,-0.55,-0.24,-0.23,0.02,0.08,0.03
1377.685,0.37,0.14,0.45,-0.13,0.64,-0.44,-0.55,-0.24,-0.23,0.02,0.08,0.03
1377.72,0.37,0.13,0.45,-0.12,0.65,-0.45,-0.55,-0.24,-0.23,0.03,0.09,0.03
1377.755,0.37,0.13,0.45,-0.12,0.67,-0.46,-0.55,-0.24,-0.23,0.03,0.1,0.03
1377.79,0.37,0.13,0.45,-0.12,0.67,-0.46,-0.55,-0.24,-0.23,0.03,0.1,0.03
1377.825,0.37,0.12,0.45,-0.13,0.69,-0.47,-0.55,-0.24,-0.23,0.04,0.11,0.03
1377.86,0.37,0.11,0.45,-0.13,0.7,-0.47,-0.55,-0.24,-0.23,0.05,0.11,0.03
1377.895,0.37,0.11,0.45,-0.13,0.7,-0.47,-0.55,-0.24,-0.23,0.05,0.11,0.03
1377.93,0.37,0.08,0.45,-0.14,0.71,-0.48,-0.55,-0.24,-0.23,0.06,0.1,0.02
1377.965,0.37,0.08,0.45,-0.14,0.72,-0.48,-0.55,-0.23,-0.22,0.05,0.1,0.02
1378.0,0.37,0.08,0.45,-0.14,0.72,-0.48,-0.55,-0.23,-0.22,0.05,0.1,0.02
1378.035,0.37,0.07,0.45,-0.14,0.74,-0.48,-0.55,-0.24,-0.23,0.04,0.1,0.02
1378.07,0.37,0.05,0.45,-0.14,0.75,-0.49,-0.55,-0.24,-0.22,0.04,0.1,0.02
1378.105,0.37,0.05,0.45,-0.14,0.75,-0.49,-0.55,-0.24,-0.22,0.04,0.1,0.02
1378.14,0.37,0.05,0.45,-0.15,0.76,-0.5,-0.55,-0.24,-0.22,0.04,0.09,0.01
1378.175,0.37,0.05,0.45,-0.16,0.77,-0.51,-0.55,-0.23,-0.23,0.06,0.09,0.01
1378.21,0.37,0.05,0.45,-0.16,0.77,-0.51,-0.55,-0.23,-0.23,0.06,0.09,0.01
1378.245,0.37,0.05,0.45,-0.16,0.76,-0.52,-0.55,-0.23,-0.23,0.07,0.09,
1378.28,0.37,0.05,0.45,-0.16,0.77,-0.53,-0.55,-0.23,-0.22,0.07,0.08,
1378.315,0.37,0.05,0.45,-0.16,0.77,-0.53,-0.55,-0.23,-0.22,0.07,0.08,
1378.35,0.37,0.06,0.45,-0.16,0.77,-0.53,-0.55,-0.23,-0.22,0.06,0.08,
1378.385,0.37,0.07,0.45,-0.18,0.78,-0.53,-0.55,-0.23,-0.22,0.06,0.07,
1378.42,0.37,0.07,0.45,-0.18,0.78,-0.53,-0.55,-0.23,-0.22,0.06,0.07,
1378.455,0.37,0.07,0.45,-0.2,0.79,-0.53,-0.55,-0.23,-0.22,0.05,0.07,
1378.49,0.37,0.09,0.45,-0.21,0.8,-0.53,-0.55,-0.23,-0.22,0.07,0.05,0.01
1378.525,0.37,0.09,0.45,-0.21,0.8,-0.53,-0.55,-0.23,-0.22,0.07,0.05,0.01
1378.56,0.37,0.09,0.45,-0.22,0.81,-0.52,-0.55,-0.23,-0.22,0.11,0.05,
1378.595,0.37,0.1,0.45,-0.23,0.81,-0.52,-0.55,-0.23,-0.22,0.13,0.05,0.01
1378.63,0.37,0.1,0.45,-0.23,0.81,-0.52,-0.55,-0.23,-0.22,0.13,0.05,0.01
1378.665,0.37,0.1,0.45,-0.25,0.82,-0.52,-0.55,-0.23,-0.22,0.12,0.04,
1378.7,0.37,0.1,0.45,-0.25,0.83,-0.53,-0.55,-0.23,-0.22,0.12,0.03,0.01
1378.735,0.37,0.1,0.45,-0.25,0.83,-0.53,-0.55,-0.23,-0.22,0.12,0.03,0.01
1378.77,0.37,0.12,0.44,-0.27,0.84,-0.53,-0.55,-0.23,-0.22,0.13,0.04,
1378.805,0.37,0.13,0.44,-0.28,0.85,-0.53,-0.55,-0.23,-0.22,0.14,0.03,
1378.84,0.37,0.13,0.44,-0.28,0.85,-0.53,-0.55,-0.23,-0.22,0.14,0.03,
1378.875,0.37,0.13,0.45,-0.28,0.85,-0.53,-0.55,-0.23,-0.22,0.15,0.04,
1378.91,0.37,0.13,0.44,-0.29,0.86,-0.53,-0.55,-0.23,-0.22,0.16,0.04,
1378.945,0.37,0.13,0.44,-0.29,0.86,-0.53,-0.55,-0.23,-0.22,0.16,0.04,
1378.98,0.37,0.12,0.45,-0.3,0.86,-0.53,-0.55,-0.23,-0.22,0.16,0.04,
1379.015,0.37,0.11,0.44,-0.31,0.87,-0.53,-0.55,-0.23,-0.22,0.17,0.04,-0.01
1379.05,0.37,0.11,0.44,-0.31,0.87,-0.53,-0.55,-0.23,-0.22,0.17,0.04,-0.01
1379.085,0.37,0.1,0.45,-0.32,0.87,-0.53,-0.55,-0.23,-0.22,0.18,0.04,-0.01
1379.12,0.37,0.11,0.45,-0.34,0.87,-0.53,-0.55,-0.23,-0.22,0.18,0.04,
1379.155,0.37,0.11,0.45,-0.34,0.87,-0.53,-0.55,-0.23,-0.22,0.18,0.04,
1379.19,0.37,0.12,0.45,-0.35,0.87,-0.53,-0.55,-0.23,-0.22,0.19,0.04,-0.01
1379.225,0.37,0.13,0.44,-0.36,0.87,-0.53,-0.55,-0.23,-0.21,0.2,0.04,-0.02
1379.26,0.37,0.13,0.45,-0.4,0.88,-0.53,-0.55,-0.22,-0.21,0.21,0.04,-0.02
1379.295,0.37,0.13,0.45,-0.4,0.88,-0.53,-0.55,-0.22,-0.21,0.21,0.04,-0.02
1379.33,0.37,0.15,0.44,-0.43,0.89,-0.53,-0.55,-0.23,-0.2,0.21,0.04,-0.02
